StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5#1_1,Q5#2_1,Q5#3_1,Q6,QID93,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25_First Click,Q25_Last Click,Q25_Page Submit,Q25_Click Count,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q27_11,Q27_12,Q27_13,Q27_14,Q27_15,Q27_16,Q27_17,Q27_18,Q27_19,SC0,Q7 - Parent Topics,Q7 - Topics
2020-06-09 05:20:14,2020-06-09 05:27:06,IP Address,41.46.171.231,100,411,True,2020-06-09 05:27:06,R_22tblpbAF015JYp,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4832,koala,strawberry,Female,13,07,2007,IB,,density is a unit volume .,mass X volume,Not sure,,Bigger than,it has the same volume as the original block,Same as,Agree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has twice the mass of the original block,it has half the density of the original block,"It has half the volume, and half the density of the original block",I am not sure,The 2 blocks will sink,Density,,More dense,4.952,4.952,5.951,1,5: Very true,5: Very true,3: Somewhat true,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,3: Somewhat true,4,3: Somewhat true,4,4,3,,
2020-06-09 05:19:51,2020-06-09 05:27:34,IP Address,45.99.154.179,100,463,True,2020-06-09 05:27:34,R_ThiDfH9Gwkri677,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4838,octupos,strawberry,Male,25,03,2007,IB,,it is how comact something is,mass/volume,Not sure,,Same as,it has half the volume of the original block,Same as,Agree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has half the density of the original block,"It has half the volume, and half the density of the original block",I am not sure,The 2 blocks will float,Density,,Less dense,8.566,8.566,10.379,1,3: Somewhat true,2,4,4,4,2,1: Not at all true,2,2,2,5: Very true,1: Not at all true,2,2,3: Somewhat true,2,3: Somewhat true,3: Somewhat true,3: Somewhat true,9,,
2020-06-09 05:19:02,2020-06-09 05:29:24,IP Address,45.247.223.224,100,622,True,2020-06-09 05:29:27,R_1oCmm2RCdkgl7aU,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4833,Lion,Strawberry,Male,4,05,2006,IB,,Volume and mass?,mass X volume,Disagree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Same as,it has the same volume as the original block,Bigger than,Disagree,Because what determines if an object will sink or float is the weight of the object,Half the density of 1 kg of wood,it has twice the mass of the original block,it has twice the density of the original block,"It has half the volume, but same density of the original block",I am not sure,The 2 blocks will float,Another answer?,Because of the weight and its mass.,Same density,3.991,28.855,30.363,2,3: Somewhat true,5: Very true,3: Somewhat true,5: Very true,5: Very true,3: Somewhat true,3: Somewhat true,3: Somewhat true,1: Not at all true,1: Not at all true,5: Very true,1: Not at all true,5: Very true,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,5,,
2020-06-09 05:19:18,2020-06-09 05:29:40,IP Address,102.184.229.57,100,622,True,2020-06-09 05:29:40,R_BM1ZoUP3g1l9yXT,,,,,30.00799560546875,31.2194061279296875,anonymous,EN,4828,Helicopter,Strawberry,Male,17,10,2007,IB,,density is the thickness of a material or how close molecules or particles are,volume/mass,Agree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Same as,it has the same volume as the original block,Same as,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will float,Density,,Less dense,7.213,9.452,10.372,2,3: Somewhat true,3: Somewhat true,3: Somewhat true,4,5: Very true,3: Somewhat true,3: Somewhat true,1: Not at all true,1: Not at all true,1: Not at all true,3: Somewhat true,1: Not at all true,2,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,14,,
2020-06-09 05:20:54,2020-06-09 05:31:04,IP Address,156.214.81.104,100,610,True,2020-06-09 05:31:05,R_1eF6u89qSYXhMo7,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,"4831 ","Kangroo ","Strawberry ",Female,31,10,2007,IB,,"How heavy this object is or the space it takes ",mass/volume,Disagree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Same as,it has half the volume of the original block,Smaller than,Agree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has half the density of the original block,"It has half the volume, and half the density of the original block",The blocks will float,The 2 blocks will float,Density,,Same density,15.057,26.886,27.698,5,5: Very true,4,4,5: Very true,5: Very true,2,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,5: Very true,4,5: Very true,5: Very true,5: Very true,8,,
2020-06-09 05:25:06,2020-06-09 05:32:18,IP Address,154.132.230.161,100,431,True,2020-06-09 05:32:18,R_cNJgiJFjxLZF9ER,,,,,30.4658050537109375,30.9315948486328125,anonymous,EN,4834,lizard,strawberry,Male,23,01,2008,IB,,i dont know,mass/volume,Not sure,,Smaller than,it has twice the volume of the original block,Smaller than,Agree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",I am not sure,The 2 blocks will sink,Density,,Same density,22.621,24.363,25.422,2,4,5: Very true,3: Somewhat true,4,4,3: Somewhat true,2,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,1: Not at all true,4,3: Somewhat true,3: Somewhat true,3: Somewhat true,4,5: Very true,5: Very true,6,,
2020-06-09 05:21:10,2020-06-09 05:32:23,IP Address,156.196.27.80,100,672,True,2020-06-09 05:32:23,R_3f4KtsWsz0oRu1z,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4835,Llama,Pink,Female,16,11,2007,IB,,"When something is dense it means heavy or like thick ",mass X volume,Not sure,,Same as,it has half the volume of the original block,Smaller than,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",I am not sure,The 2 blocks will float,Density,,Less dense,12.748,12.748,14.757,1,3: Somewhat true,3: Somewhat true,2,4,4,2,2,2,2,1: Not at all true,2,1: Not at all true,2,1: Not at all true,3: Somewhat true,3: Somewhat true,4,4,4,11,,
2020-06-09 05:26:51,2020-06-09 05:36:10,IP Address,196.156.25.45,100,558,True,2020-06-09 05:36:10,R_szhsjbvgqixikTf,,,,,30.0355072021484375,31.2230072021484375,anonymous,EN,4826,Gorilla,Strawberry,Male,29,09,2007,IB,,Density is compactness and thickness,mass X volume,Disagree,Because the density can always change even if the pressure or temperature is constant,Smaller than,it has half the volume of the original block,Smaller than,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has half the density of the original block,"it has the same volume, but half the density of the original block",I am not sure,The 2 blocks will float,Density,,Less dense,6.488,6.488,7.879,1,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,1: Not at all true,3: Somewhat true,1: Not at all true,1: Not at all true,1: Not at all true,3: Somewhat true,1: Not at all true,5: Very true,1: Not at all true,4,4,5: Very true,5: Very true,5: Very true,7,,
2020-06-09 05:25:31,2020-06-09 05:40:49,IP Address,102.44.53.189,100,918,True,2020-06-09 05:40:50,R_vYp66jo1ZcDYsG5,,,,,31.2162017822265625,29.9528961181640625,anonymous,EN,4827,Grasshopper	Strawberry,Strawberry,Male,20,11,2006,IB,,concentration,mass/volume,Agree,Because the density can always change even if the pressure or temperature is constant,Bigger than,it has twice the volume of the original block,Same as,Agree,Because what determines if an object will sink or float is the weight of the object,Twice the density of 1 kg of wood,it has twice the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will float,Volume only,,More dense,6.33,7.595,7.898,2,3: Somewhat true,2,2,5: Very true,4,3: Somewhat true,2,2,2,3: Somewhat true,4,3: Somewhat true,4,2,2,2,4,3: Somewhat true,3: Somewhat true,7,,
2020-06-09 05:34:03,2020-06-09 05:43:03,IP Address,196.156.13.236,100,540,True,2020-06-09 05:43:03,R_3O79V0kdmKVdnZs,,,,,30.0355072021484375,31.2230072021484375,anonymous,EN,4829,"hippo ","strawberry ",Female,26,06,2007,IB,,it i,mass X volume,Not sure,,Smaller than,it has half the volume of the original block,Smaller than,Agree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",I am not sure,The 2 blocks will float,Density,,Less dense,14.857,14.857,16.504,1,3: Somewhat true,5: Very true,4,5: Very true,5: Very true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,4,3: Somewhat true,5: Very true,5: Very true,4,8,,
2020-06-09 05:34:01,2020-06-09 05:45:21,IP Address,41.232.24.175,100,679,True,2020-06-09 05:45:21,R_2wvQ75s5cNn5QBM,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4837,mouse,strawberry,Male,31,07,2007,IB,,how heavy something is,volume/mass,Not sure,,Smaller than,it has half the volume of the original block,Smaller than,Agree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has half the density of the original block,"It has half the volume, and half the density of the original block",I am not sure,The 2 blocks will float,Density,,Less dense,5.866,5.866,17.158,1,3: Somewhat true,3: Somewhat true,3: Somewhat true,4,3: Somewhat true,2,1: Not at all true,3: Somewhat true,4,4,3: Somewhat true,1: Not at all true,4,3: Somewhat true,4,3: Somewhat true,5: Very true,5: Very true,5: Very true,6,,
2020-06-09 05:36:46,2020-06-09 05:47:29,IP Address,156.214.242.47,100,642,True,2020-06-09 05:47:29,R_1MMnYTicrAhBaRS,,,,,30.00799560546875,31.2194061279296875,anonymous,EN,4830,insect,strawberry,Male,21,05,2007,IB,,The thickness of any object,mass X volume,Agree,"Because density is a property of the matter, and it can never change",Same as,it has the same volume as the original block,Same as,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will float,Density,,Less dense,18.845,18.845,20.158,1,2,2,2,1: Not at all true,1: Not at all true,2,3: Somewhat true,3: Somewhat true,4,4,1: Not at all true,2,2,2,2,2,2,2,3: Somewhat true,13,,
2020-06-09 06:21:33,2020-06-09 06:27:37,IP Address,102.56.220.226,100,364,True,2020-06-09 06:27:38,R_31hJQXgpaPqsMUw,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4846,Seahorse,Strawberry,Male,2,08,2006,IB,,Density is how much matter is in a confined space.,mass/volume,Agree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Same as,it has half the volume of the original block,Same as,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,I am not sure,Density,,Less dense,14.227,18.346,19.073,3,4,3: Somewhat true,4,5: Very true,5: Very true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,4,1: Not at all true,3: Somewhat true,2,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,15,,
